"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1854","@NSilvaArt WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/TERDG6VhYb",FALSE,0,"NSilvaArt",2020-12-05 19:38:50,TRUE,"1334513294913265667","1335307665342230528","267049829","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1855","@Daily_Feed123 WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/Df6EwmLKq3",FALSE,0,"Daily_Feed123",2020-12-05 19:37:34,TRUE,"1329472475856580610","1335307345413373952","3104559131","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1856","@FannieMae WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/lIetlQAr4H",FALSE,0,"FannieMae",2020-12-05 19:37:26,TRUE,"1329469600514314240","1335307309455527936","115497237","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1857","@76 WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza #JohnnyDepp… https://t.co/QSBsKhuqX2",FALSE,0,"76",2020-12-05 19:37:17,TRUE,"1333828781975498753","1335307274261172226","2207340349","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1858","@VanityFair WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/tgabrqChob",FALSE,0,"VanityFair",2020-12-05 19:37:06,TRUE,"1335302861622808577","1335307227192643585","15279429","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1859","@TMZ WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/RPDeOKOLrI",FALSE,0,"TMZ",2020-12-05 19:36:57,TRUE,"1335302946461020165","1335307190983217152","16331010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1860","The Best &amp; Worst of #DonaldTrump | #SpittingImage  @Risethroughfire enjoy. 
https://t.co/uTL4CYhZ24",FALSE,1,NA,2020-12-05 19:36:51,FALSE,NA,"1335307165079273473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmroodAdmi",0,FALSE,FALSE,NA,NA
"1861","@thedailybeast WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/DjiScT1IRp",FALSE,0,"thedailybeast",2020-12-05 19:36:49,TRUE,"1335302951263473665","1335307155939815424","16012783","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1862","@dreamer5871 @voguemagazine @MollyJongFast WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness… https://t.co/9Q4jm3Jkrq",FALSE,0,"dreamer5871",2020-12-05 19:36:27,TRUE,"1335305954607427587","1335307065913266177","1313561968180166657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1863","@voguemagazine @MollyJongFast WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/dm99YtTD80",FALSE,0,"voguemagazine",2020-12-05 19:36:19,TRUE,"1335303502365679616","1335307028558880768","136361303","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1864","@SethAbramson WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/ocn6qqjKYg",FALSE,0,"SethAbramson",2020-12-05 19:36:07,TRUE,"1335302749102202881","1335306980911542273","3223426134","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1865","@newsmax @KellyRiddell @JosephPinion WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/y7zQz8sKhd",FALSE,0,"newsmax",2020-12-05 19:35:59,TRUE,"1335303637011214343","1335306946740568066","20545835","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1866","A great picture of just who #DonaldTrump really is. 👇🏽# 

Full Disclosure: An Interview with Noel Casler by… https://t.co/ugv1SV9bLz",FALSE,9,NA,2020-12-05 19:35:49,TRUE,NA,"1335306903396757513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gclayton_truth",5,FALSE,FALSE,NA,NA
"1867","@ScottBaio WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/kj5Ew4gQZA",FALSE,0,"ScottBaio",2020-12-05 19:35:47,TRUE,"1335303675552489473","1335306896056541185","82447359","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1868","@Cisco @TechJournalist WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner… https://t.co/IbxZhez47E",FALSE,0,"Cisco",2020-12-05 19:35:29,TRUE,"1331346957978144768","1335306822614323200","15749983","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1869","@mpiatt3 @washingtonpost The Devil Went Down to Georgia.
He was looking for an election to steal. #DonaldTrump… https://t.co/Us2RW8IPMy",FALSE,0,"mpiatt3",2020-12-05 19:35:21,TRUE,"1335296926070267909","1335306785385836546","933794864441028609","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BroncoBullfrog_",0,FALSE,FALSE,NA,NA
"1870","@doctorow WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/D1JNfnkAnO",FALSE,0,"doctorow",2020-12-05 19:35:18,TRUE,"1335302491328532480","1335306773004132352","2729061","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1871","@tiktok_us WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/CrUBarNiVm",FALSE,0,"tiktok_us",2020-12-05 19:35:10,TRUE,"1321403390555942912","1335306741110587393","2401980110","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1872","@EvanKirstel @doctorow @DaveMichels WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/bfUTdDaCCl",FALSE,0,"EvanKirstel",2020-12-05 19:35:03,TRUE,"1335295321514106881","1335306712765480961","35203319","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1873","@bethnoveck @doctorow @FAScientists @lessig @carlmalamud @timberners_lee @DrEricDing WHISTLEBLOWER Not a Conspiracy… https://t.co/ERun8ejTcg",FALSE,0,"bethnoveck",2020-12-05 19:34:52,TRUE,"1335294068637753351","1335306665743159296","156121420","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1874","@TMZ WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/y0kPSonGQy",FALSE,0,"TMZ",2020-12-05 19:34:47,TRUE,"1335304944874704896","1335306642502557696","16331010","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1875","@doctorow WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/urHlb0jgzx",FALSE,0,"doctorow",2020-12-05 19:34:39,TRUE,"1335305071081398272","1335306612475478016","2729061","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1876","Where are the outraged #MAGA #MAGAts? #MAGA2020 #FoxNews #Benghazi #BenghaziAintGoingAway but #Coronavirus with clo… https://t.co/C6H1FxtoJf",FALSE,0,NA,2020-12-05 19:34:36,TRUE,NA,"1335306599351660556",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PragmaticEbooks",0,FALSE,FALSE,NA,NA
"1877","RT @hajimoto5: @ClayreInTucson @jaketapper He’s the most dangerous President of my lifetime &amp; to realize that we were on the cusp of autocr…",FALSE,0,NA,2020-12-05 19:34:35,FALSE,NA,"1335306594574168064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","red_dot25",47,TRUE,FALSE,NA,NA
"1878","@doctorow WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/NV6ahc0QhZ",FALSE,0,"doctorow",2020-12-05 19:34:33,TRUE,"1335305143336595456","1335306586391080961","2729061","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1879","@lsferguson @gatewaypundit WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/i6USVrp4xW",FALSE,0,"lsferguson",2020-12-05 19:34:24,TRUE,"1335305304507035648","1335306550055866368","21651982","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1880","@newsbreakApp WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/fND2qkbAwF",FALSE,0,"newsbreakApp",2020-12-05 19:34:17,TRUE,"1326526441308131328","1335306520121147392","4127951894","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1881","@ybarrap The day of reckoning will come for #DonaldTrump and all of his associates' misdeeds.... 

You can't do the… https://t.co/TwhpnzfeDk",FALSE,1,"ybarrap",2020-12-05 19:34:13,TRUE,"1335070930314407937","1335306501221613569","17180761","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyBrotherSteve",0,FALSE,FALSE,NA,NA
"1882","@TardaEnjoy WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/Tm2Ajg0Ul3",FALSE,0,"TardaEnjoy",2020-12-05 19:34:03,TRUE,"1335217721525501953","1335306458645196800","1310424031804313602","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1883","@FriendOfTheYeti @lovespolitics @kyledcheney The Devil Went Down to Georgia
He was looking for an election to steal… https://t.co/TlNVmr1SL5",FALSE,4,"FriendOfTheYeti",2020-12-05 19:33:51,TRUE,"1335302853456490496","1335306409194516484","853409996767416321","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BroncoBullfrog_",0,FALSE,FALSE,NA,NA
"1884","@thedailybeast WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/FlO71X3TJ2",FALSE,0,"thedailybeast",2020-12-05 19:33:43,TRUE,"1335305442482860032","1335306374910119936","16012783","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1885","@TheSunUS @realDonaldTrump WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/t1ZsiFKHTi",FALSE,0,"TheSunUS",2020-12-05 19:33:36,TRUE,"1335305461277528067","1335306345843576832","1144685334204227584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1886","@MarlowNYC @thedailybeast WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner… https://t.co/SNzMg1gXUf",FALSE,0,"MarlowNYC",2020-12-05 19:33:27,TRUE,"1335305503073685505","1335306309273448448","24544452","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1887","@AP WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza #JohnnyDepp… https://t.co/KcsCXzgKlj",FALSE,0,"AP",2020-12-05 19:33:17,TRUE,"1335305706648563712","1335306266067890176","51241574","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1888","@TheSunUS @justinbieber WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner… https://t.co/QVc3KRrrKH",FALSE,0,"TheSunUS",2020-12-05 19:33:07,TRUE,"1335305729134260225","1335306225001455616","1144685334204227584","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1889","@colehaan WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/hQDM5NDPsT",FALSE,0,"colehaan",2020-12-05 19:32:51,TRUE,"1330958404014256129","1335306156063870977","36451558","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1890","@Logan_Ratick @miketirico @CuseFootball WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg… https://t.co/rOCudd650D",FALSE,0,"Logan_Ratick",2020-12-05 19:32:45,TRUE,"1335305913016709125","1335306131388829697","704389982614642688","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1891","@kylegriffin1 WHISTLEBLOWER Not a Conspiracy Theory. I am The Eye Witness  @badasspeterg @RealMarkEbner @aj_benza… https://t.co/gEY7nNJ8Uk",FALSE,0,"kylegriffin1",2020-12-05 19:32:27,TRUE,"1335304185353408514","1335306057522900992","32871086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HwdNumber1Rat",0,FALSE,FALSE,NA,NA
"1892","@EricTopol Thank you #DonaldTrump",FALSE,0,"EricTopol",2020-12-05 19:32:20,FALSE,"1332771238771630080","1335306028389306369","86626845","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Chri22y",0,FALSE,FALSE,NA,NA
"1893","@business @BW Wow what a really good human. #thatsamerica1st type stuff not belittling and name calling like a 12 boy 👦 #DonaldTrump",FALSE,0,"business",2020-12-05 19:31:47,FALSE,"1334865801665507328","1335305891382497281","34713362","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Micbhomes",0,FALSE,FALSE,NA,NA
"1894","Our President Trump is the bravest president.  Pray for him . #PresidentTrump #DonaldTrump",FALSE,0,NA,2020-12-05 19:31:33,FALSE,NA,"1335305832402042880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HealingwayspaC",0,FALSE,FALSE,NA,NA
"1895","https://t.co/TbD61uBBGg This is how the ""very fine people"" who support #DonaldTrump act when they don't get their way. #AllEyesOnGA",FALSE,0,NA,2020-12-05 19:31:30,FALSE,NA,"1335305818892328963",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dfieha",0,FALSE,FALSE,NA,NA
"1896","If your favorite news channel isn’t covering this...you need to ask why.  #historic #usa #Election2020 #cnn #abc… https://t.co/zkBaANqBsW",FALSE,0,NA,2020-12-05 19:30:24,TRUE,NA,"1335305540659007495",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUIN2forreal",0,FALSE,FALSE,NA,NA
"1897","#DonaldTrump #DonaldTrumpJr #DonaldJTrump 
Make it happen! Defund government of states with lock downs. No check fo… https://t.co/uJAmjf2dbY",FALSE,0,NA,2020-12-05 19:27:10,TRUE,NA,"1335304726175391749",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realMWMcKinney",0,FALSE,FALSE,NA,NA
"1898","A federal judge has ordered the administration of President #DonaldTrump to resume a programme that protected those… https://t.co/KoXs76qt24",FALSE,2,NA,2020-12-05 19:27:06,TRUE,NA,"1335304712048893953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ians_india",1,FALSE,FALSE,NA,NA
"1899","#IWearAMaskBecause One Day I Want To Play With My Familly Without One 💕💕
SHOP LINK : https://t.co/OIno3v5Y9J ✅✅✅✅✅✅… https://t.co/FSbLGyGVf4",FALSE,0,NA,2020-12-05 19:27:04,TRUE,NA,"1335304703484301315",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mohammed_amine7",0,FALSE,FALSE,NA,NA
"1900","25 Republicans have a spine.
And already #DonaldTrump is asking for their names!
What a sad pathetic party the… https://t.co/AQBsAfNUVh",FALSE,0,NA,2020-12-05 19:26:35,TRUE,NA,"1335304581748842498",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BKsCorner",0,FALSE,FALSE,NA,NA
"1901","@YEunuch #USElections2016 also #RiggedElection according #Trump.
#DonaldTrump didn't #disputedclaim, because… https://t.co/TQwExNKu1V",FALSE,0,"YEunuch",2020-12-05 19:20:38,TRUE,"1335292574400122885","1335303084101275649","1041770207285403648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thasan_amir",0,FALSE,FALSE,NA,NA
"1902","RT @BetteMidler: What happened to Americans?  They used to have real spine, &amp; a strong sense of right &amp; wrong.  I think #publicschools don’…",FALSE,0,NA,2020-12-05 19:18:10,FALSE,NA,"1335302463579168769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mia907618208",430,TRUE,FALSE,NA,NA
"1903","RT @HenryTContreras: @realDonaldTrump @BrianKempGA Presidential Popular Vote up to date: 

America: 81,255,933 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

Russia: 74…",FALSE,0,NA,2020-12-05 19:16:36,FALSE,NA,"1335302066487496706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TracyKatz8",9,TRUE,FALSE,NA,NA
"1904","@realDonaldTrump AMERICA HATES #DICTATORS, #KINGS AND MUSHROOM DICK HEADS. WHEN THEY BURY #DONALDTRUMP, WE'LL MAKE… https://t.co/1Bwcgi3kjW",FALSE,0,"realDonaldTrump",2020-12-05 19:16:25,TRUE,"1335281344302104577","1335302020606160897","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NELSONSDAVIS",0,FALSE,FALSE,NA,NA
"1905","RT @Jahfrmhell: Subscribe to Greezotv it’s the 1 with 6 Subscribers you will have a chance to win 100 Dollars get his acc to 100 subs #AVNS…",FALSE,0,NA,2020-12-05 19:15:56,FALSE,NA,"1335301900950974464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jahfrmhell",2,TRUE,FALSE,NA,NA
"1906","“I have never seen a thin person drinking Diet Coke.” -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest",FALSE,0,NA,2020-12-05 19:12:05,FALSE,NA,"1335300931609571329",NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Quote Reader</a>","Donald_Trump_Q",0,FALSE,FALSE,NA,NA
"1907","RT @AFP: President #DonaldTrump is venturing out of Washington for his first political appearance since his election defeat to Joe Biden, c…",FALSE,0,NA,2020-12-05 19:11:15,FALSE,NA,"1335300722888482816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pirateirwin",7,TRUE,FALSE,NA,NA
"1908","@murray_nyc @realDonaldTrump They should fear #Wethepeople #OurVotes not @realDonaldTrump  because ultimately… https://t.co/nXVAJHNXAP",FALSE,0,"murray_nyc",2020-12-05 19:10:46,TRUE,"1335297451432009728","1335300601027051520","16972715","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spoiledmaxee",0,FALSE,FALSE,NA,NA
"1909","Can we all agree that politicians get vaccinated last? Maybe then they’ll take any semblance of action to help the… https://t.co/mkyTatVikJ",FALSE,2,NA,2020-12-05 19:09:18,TRUE,NA,"1335300232100212736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MassimoPac",0,FALSE,FALSE,NA,NA
"1910","Rate of COVID patients being admitted is dropping because beds are full | Daily Mail Online
#DonaldTrump 
How come… https://t.co/8C3IIcqBEN",FALSE,2,NA,2020-12-05 19:08:18,TRUE,NA,"1335299981457186819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raj65025523",0,FALSE,FALSE,NA,NA
"1911","RT @HenryTContreras: @realDonaldTrump @BrianKempGA Presidential Popular Vote up to date: 

America: 81,255,933 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

Russia: 74…",FALSE,0,NA,2020-12-05 19:07:25,FALSE,NA,"1335299758865358848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramikids_moo",9,TRUE,FALSE,NA,NA
"1912","#DonaldTrump is traveling from #Georgia to the state to attend an #election rally in support of two #Republican can… https://t.co/EtnmpS1z9l",FALSE,0,NA,2020-12-05 19:07:14,TRUE,NA,"1335299711826354176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cohen_ella_life",0,FALSE,FALSE,NA,NA
"1913","#JoeBiden is Facing High Hopes, Tough Choices on #BorderWall | https://t.co/anYnfIwODb https://t.co/DnhcTGSks8… https://t.co/sS6UAIK56X",FALSE,0,NA,2020-12-05 19:06:38,TRUE,NA,"1335299558474194954",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CSMUSArmy",0,FALSE,FALSE,NA,NA
"1914","I can’t believe that, after 10 months of this, it’s still impossible - in the powerful economy in the world - to ge… https://t.co/5YZ0ARlXcJ",FALSE,1,NA,2020-12-05 19:05:44,TRUE,NA,"1335299335886577666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MassimoPac",0,FALSE,FALSE,NA,NA
"1915","#NorthStream2 #EuropePipeline should build now. Whatever @ntvde said about #DonaldTrump says Germany gets punishmen… https://t.co/VBE5xjZMmY",FALSE,0,NA,2020-12-05 19:03:26,TRUE,NA,"1335298755734753281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JensEckervogt",0,FALSE,FALSE,NA,NA
"1916","RT @TonyShnark: 7 MILLION! 7,000,000!!
That's how much #DonaldTrump lost by.
How embarrassing!
RETWEET if you agree. 
#TrumpIsALoser 7 MILL…",FALSE,0,NA,2020-12-05 19:03:07,FALSE,NA,"1335298677380947968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizard817",23,TRUE,FALSE,NA,NA
"1917","@KLoeffler @realDonaldTrump @Perduesenate #INSIDERTRADING insider trader say wha? Where is our Covid money you gree… https://t.co/KTKJcXi77E",FALSE,0,"KLoeffler",2020-12-05 19:02:37,TRUE,"1335268133716832256","1335298550113030144","29495695","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kennydojo",0,FALSE,FALSE,NA,NA
"1918","RT @northkats: @SassyKadiK What id like to know is who the hell is behind #DonaldTrump...there is no ways he can figure out these nefarious…",FALSE,0,NA,2020-12-05 19:00:04,FALSE,NA,"1335297909198352385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crystalballmysk",3,TRUE,FALSE,NA,NA
"1919","What if Joe Biden was Ghanaian President? https://t.co/N8qKRKYn2W #ghana #GhanaDecides #ghanaelections2020 #Ghana… https://t.co/SfhhmnaQFX",FALSE,1,NA,2020-12-05 18:59:37,TRUE,NA,"1335297795490684928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","africassemble",0,FALSE,FALSE,NA,NA
"1920","RT @HenryTContreras: @realDonaldTrump @BrianKempGA Presidential Popular Vote up to date: 

America: 81,255,933 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

Russia: 74…",FALSE,0,NA,2020-12-05 18:59:31,FALSE,NA,"1335297768479330305",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","beachloverr52",9,TRUE,FALSE,NA,NA
"1921","@realDonaldTrump @BrianKempGA Presidential Popular Vote up to date: 

America: 81,255,933 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

Russia:… https://t.co/nMTnqxkeIl",FALSE,28,"realDonaldTrump",2020-12-05 18:55:28,TRUE,"1335268230206722048","1335296750391681024","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HenryTContreras",9,FALSE,FALSE,NA,NA
"1922","RT @NicoleByre: #RoyCohn mentored #DonaldTrump #rogerstone #RudyGiuliani #PaulManafort Roy Cohn represented the mafia, counsel for McCarthy…",FALSE,0,NA,2020-12-05 18:55:10,FALSE,NA,"1335296676345438208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sqirlgirly",1,TRUE,FALSE,NA,NA
"1923","@KamalaHarris @JoeBiden If #DonaldTrump leaves the White House, peacefully.",FALSE,0,"KamalaHarris",2020-12-05 18:54:26,FALSE,"1335228673973227521","1335296490760187909","30354991","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daribaalam",0,FALSE,FALSE,NA,NA
"1924","RT @firstpost: US Census Bureau experts have uncovered serious flaws in a section of the 2020 headcount, delaying further the completion of…",FALSE,0,NA,2020-12-05 18:52:22,FALSE,NA,"1335295968082739202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjitsinhJagirda",3,TRUE,FALSE,NA,NA
